order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD456425,ID0278912971,2022-11-11,Bakers,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,44.658,-37.8137954,144.9827158,50,Spring,True,1.17917,"defective had to return, camera would not work properly",False
ORD315331,ID4520380456,2022-10-04,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",9230,76.957,-37.8212486,144.9613678,0,Spring,False,0.77785,"five stars great phone no problems, everything is perfect . ty so much",True
ORD490724,ID0364845517,2022-03-15,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",8045,67.613,-37.80124970000001,144.9806273,0,Autumn,False,1.61179,love my new universe s4 i love my new universe s4...it's great!,True
ORD494902,ID2975216749,2022-01-21,Thompson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,62.167,-37.7988544,144.9592217,25,Summer,False,1.87316,five stars great phone for the price.,True
ORD211229,ID0593055580,2022-04-15,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,48.941,-37.8116412,144.9639439,25,Autumn,True,0.91779,"es una perdida de dinero. es el peor teléfono que he comprado, antes de los tres meses de compra ya la cámara no funcionaba. su calidad de audio es pobre. perdí mi dinero.",False
ORD276387,ID0317369554,2022-01-24,thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 1)]",20025,70.097,-37.8064324,144.95448059999995,25,Summer,True,0.95263,"olivia universe note 9 olivia universe note 9 works great and didn't see any scratches.no problems as of now,satisfied. put on a screen protector and case.",True
ORD095203,ID0054552818,2022-05-22,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('Olivia x460', 1)]",5825,52.742,-37.8205224,144.9840059,0,Autumn,False,1.28906,"dont purchase from this ""company"" dont buy this product from this ""company""",False
ORD149401,ID4061053456,2022-03-28,Bakers,"[('Universe Note', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",11960,38.364,-37.8097839,144.9932567,50,Autumn,True,0.17532,"love this phone. was looking for a phone, not a computer. i love this phone. bought used however had all previous owners contacts still on it. was sold as perfect, not necessarily perfect cosmetically but works great. would recommend seller and phone.",True
ORD299207,ID0709846561,2022-04-04,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",8490,63.788,-37.8148053,144.9448602,0,Autumn,False,0.30669,"great phone, perfect size great phone, perfect size. easy to switch from alcon 4 to olivia and android even with some adjustment time. i'm always pleased to finally have a phone that's easy to read and often takes place of a tablet.",True
ORD139998,ID0641025398,2022-04-27,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",22810,37.829,-37.8109721,144.94358830000004,50,Autumn,True,0.35993,worth it! this phone works good like a charm! i love everything about it. very happy with my purchase!,True
ORD403787,ID0746912863,2022-01-28,Nickolson,"[('pearTV', 1), ('iStream', 1), ('Candle Inferno', 2)]",7320,49.85,-37.8248747,144.9848906,50,Summer,True,1.51922,five stars great phone,True
ORD127683,ID0496572534,2022-02-25,Bakers,"[('pearTV', 1), ('iAssist Line', 1)]",8535,84.059,-37.799773,145.0123966,0,Summer,False,1.89054,"good condition battery life is decent, but i wish it lasted longer than it does. it really sucks that i can't make my contact's message notification sounds different from everyone else's like i could on my s5 active.",True
ORD031268,ID6167247299,2022-03-26,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675,25.901,-37.8193282,144.9604993,50,Autumn,False,0.80014,manden lo que es en la foto de la descripción no es el teléfono que dicen en la descripción me mandaron otro telefono,False
ORD147129,ID4342128129,2022-02-07,Nickolson,"[('iAssist Line', 2), ('pearTV', 1), ('iStream', 2)]",11060,50.057,-37.8040745,144.9682994,25,Summer,False,1.62012,stolen device i love the phone all around the only issue is the phone was reported as stolen so was never able to be used,False
ORD081182,ID6167417905,2022-05-28,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",19560,23.551,-37.8169878,144.95320269999996,50,Autumn,False,0.72224,didn't do the job it was not listed as a prepaid phone. couldn't activate it at verizon. i wound up having to purchase another phone anyway and couldn't return it.,False
ORD219981,ID4157118546,2022-07-09,Bakers,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,36.976,-37.82714960000001,145.01151869999995,50,Winter,False,2.38689,"excellent refurbished phone excellent refurbished phone. everything works, just like it should. my old one grew legs and walked away and this was the best result.",True
ORD257703,ID5058108344,2022-02-13,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,34.408,-37.8224718,144.9694108,50,Summer,False,0.43173,five stars really happy with the phone the description was on point..,True
ORD463072,ID4269483839,2022-12-21,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 1)]",3985,52.199,-37.8164821,144.96489430000003,25,Summer,False,0.47224,good excelente good,True
ORD253195,ID2189145381,2022-10-24,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 2)]",12110,62.059,-37.8176396,144.9592331,0,Spring,False,0.91353,not a good buy please do not waste your time or money ordering this phone. it does not work. the phone had minor scratches but it could not be added to a company using a sim card. spare yourself the trouble.,False
ORD323462,ID0174812848,2022-02-03,bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 2)]",28660,90.87,-37.8153015,144.9652044,0,Summer,True,0.52963,excellent phone excellent phone,True
ORD152322,ID0370751780,2022-04-23,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,49.064,-37.81552070000001,144.9880593,25,Autumn,False,0.88096,more than i exexpeted i am really in love with this olivia phone. it seems to have a great processer and it does not freeze up,True
ORD270289,ID0576843200,2022-10-04,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880,67.608,-37.8247418,144.9899126,0,Spring,False,1.7068,doesn't use pear music.  it is worthless to me without it.  sound quality on it is also poor.,False
ORD021015,ID6024224415,2022-10-30,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",7510,57.131,-37.8200618,144.9450101,25,Spring,False,0.84217,"great purchase my daughter really enjoys her ""new"" cell phone. it works well.",True
ORD328408,ID1492153099,2022-08-09,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('pearTV', 2)]",13995,47.104,-37.8123309,144.9539252,25,Winter,False,0.60417,good phone works great,True
ORD273525,ID0576868759,2022-04-16,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",10520,26.473,-37.824038,144.99054130000005,50,Autumn,False,1.61661,this phone is locked phone ws sold as unlocked phone but is actually locked to at&t. i have not been able to unlock it hence the phone is useless for me in africa. will never recommend it to anybody.,False
ORD212339,ID1594632489,2022-12-17,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2)]",31020,39.288,-37.8207056,144.979171,50,Summer,True,0.87795,one star the phone was a stolen phone! i found out after it was activated.,False
ORD035303,ID6167417956,2022-09-05,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",6710,50.177,-37.8134476,144.9656069,50,Spring,True,0.66979,"hello lucent battery life is the only week area. excellent android phone, display / ease of use",True
ORD491001,ID1492410146,2022-02-22,Thompson,"[('iAssist Line', 1), ('pearTV', 1)]",8535,52.336,-37.8024459,144.9637374,25,Summer,False,1.85613,"not satisfied with this phone the screen is damaged, the phone has lots of scratches on the frame, the back is falling off",False
ORD133848,ID0373647142,2022-12-07,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Thunder line', 2)]",13710,81.197,-37.8106998,144.9283886,0,Summer,False,1.65744,"high quality, high value bought it for my folks. low price for a flagship quality product. highly recommended.",True
ORD243309,ID0257485943,2022-05-05,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",7435,49.04,-37.823433,144.9688509,25,Autumn,False,0.54206,got this when it was on sale which is what really made it worth getting.,True
ORD348213,ID0259616706,2022-10-17,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 1)]",20390,54.457,-37.8143577,144.9548499,25,Spring,False,0.7095,... is what i got and i am hundred percent satisfied everything that i expected is what i got and i am hundred percent satisfied,True
ORD391618,ID0589742849,2022-10-04,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,59.273,-37.8210279,144.9548593,25,Spring,False,1.1551,"so far so good! have only had it for 2 days but seems to work great so far. i purchased it new and it is new. i can tell that it was only opened to unlock the phone. awesome phone, definitely recommend it. :)",True
ORD404441,ID1964021917,2022-03-12,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,56.417,-37.8185853,144.9671835,25,Autumn,True,0.20819,"works good! been using it for a while and it's going good. shipping was on time and phone was brand new. however, it overheated twice and shut down by itself and took awhile to come back up.",True
ORD210923,ID0250933626,2022-05-12,Bakers,"[('pearTV', 2), ('Universe Note', 2)]",19520,34.85,-37.8227393,145.00385930000004,50,Autumn,False,1.60867,everything was perfect. thanks yes. everything was perfect . thanks,True
ORD030341,ID0844475923,2022-04-09,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",15460,65.478,-37.8225161,144.9477043,0,Autumn,False,1.09711,love my pixel 2 phone works as advertised! love my pixel 2! absolutely no problems.,True
ORD088918,ID0777806540,Mon Jul  4 00:00:00 2022,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",14970,33.512,-37.8031078,144.95557580000005,50,Winter,False,1.30136,great value for little price for everyday use.,True
ORD234365,ID0164102232,2022-08-27,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",12210,62.312,-37.8203223,144.96753080000005,0,Winter,True,0.26178,ok ok.,True
ORD322017,ID0591429491,2022-03-21,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1)]",14775,78.28,-37.8182266,144.9651144,0,Autumn,True,0.39229,overall great phone it's a pretty great budget phone. you can't really go wrong. all it's missing is usb type c,True
ORD234665,ID6167359508,2022-06-11,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",27270,61.495,-37.8012314,144.97413419999995,25,Winter,True,1.97445,"value and functionality is here this phone is basically as good as all of the s series galaxies, i love it",True
ORD329326,ID5727168122,2022-08-21,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Thunder line', 1)]",11530,39.957,-37.8253357,144.9816501,25,Winter,False,1.30188,att dealer only! be careful the phones from platinum deals are only att phones. do not buy unless you need att phones. some are not even paid for so it cannot be unlocked. this issue sucks!!!,False
ORD488032,ID5402876141,2022-05-28,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,65.442,-37.8197781,144.9767491,0,Autumn,False,0.64652,five stars like brand new,True
ORD357802,ID0448076961,2022-04-30,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('iAssist Line', 1)]",5825,34.77,-37.80061,144.97391919999995,50,Autumn,False,2.03856,five stars good super,True
ORD404873,ID5002595090,2022-06-27,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",13495,63.983,-37.81237150000001,144.9537051,0,Winter,False,0.58457,five stars beautiful,True
ORD248418,ID2698607292,2022-01-02,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",9960,75.166,-37.82303510000001,144.9787009,0,Summer,False,0.94427,five stars a very good phone,True
ORD247351,ID0844412409,2022-06-02,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",18075,61.042,-37.8209085,144.94733169999995,0,Winter,True,0.91702,i'll never buy refurbished digico phones again! not worth the hassle,False
ORD369914,ID6167441022,Sat Aug  6 00:00:00 2022,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 2)]",8760,39.26,-37.8085204,144.96072869999998,50,Winter,True,1.28719,great phone just what my husband needs for his rough and tumble life at work.,True
ORD323789,ID4315827369,2022-05-03,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]",3750,31.784,-37.8132482,145.0001319,50,Autumn,True,0.5628,one star i am not happy with this phone. low battery quality.,False
ORD227015,ID6167489472,2022-06-23,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,32.548,-37.81597960000001,144.9612456,50,Winter,False,0.78624,superb amazing phone for the price. bye bye olivia,True
ORD329264,ID0571467856,2022-10-25,Bakers,"[('pearTV', 2), ('iAssist Line', 2)]",17070,65.59,-37.8205351,145.0144159,25,Spring,False,2.05484,"great phone good tech, not too pricey.",True
ORD492449,ID4893628973,2022-02-28,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Lucent 330S', 2)]",5060,74.495,-37.8113128,144.9299071,25,Summer,True,1.51685,great this phone works perfectly even though it was used ... worth taking the chance of buying it over the internet .. it is fast and has a lot of features easy to use,True
ORD376464,ID0443302595,2022-01-02,Bakers,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 2), ('Toshika 750', 2)]",25890,29.317,-37.8126195,145.0057727,50,Summer,False,0.97191,doesn't work anymore phone is practically useless after 4 months. a recent update has made it so it will not connect to the network.,False
ORD463876,ID0373651727,2022-09-12,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",16070,54.793,-37.8110683,144.9266942,50,Spring,True,1.80071,five stars excellent,True
ORD078709,ID1224821964,2022-09-10,Thompson,"[('Thunder line', 1), ('pearTV', 2)]",14800,46.874,-37.8121435,144.9382429,25,Spring,False,0.77842,"it will not charge in usb on computer, have to take it in.",False
ORD428911,ID0259616740,2022-08-31,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880,45.274,-37.8080788,144.9516851,25,Autumn,True,0.65298,"bad buy first of all it is not unlocked. can not even use for at&t , so do not spend money on this. also phone is not charging well . i have to push hard by connection. plus point is it is new but no use to me. not worth of returning.",False
ORD136790,ID0589398179,2022-05-01,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 2)]",11580,48.506,-37.81262150000001,144.97381430000004,25,winter,True,0.76336,does not work with verizon bought two phones for santa presents and they are not unlocked for verizon. very disappointed. do not buy if you need to set up with verizon carrier.,False
ORD402062,ID6197211407,2022-30-12,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,49.206,-37.816221,144.9337563,50,Summer,True,1.23554,four stars awesome! 4 stars because the wall adapter and charger it came with were crap.,True
ORD295532,ID3161949461,2022-10-24,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('iStream', 2), ('Olivia x460', 2)]",11520,102.652,-37.8084651,144.95581330000005,0,Spring,True,0.90046,"five stars good phone, arrived on time, is factory unlocked, high quality.",True
ORD455028,ID0387153071,2022-06-24,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",26730,30.877,-37.8023092,144.9498347,50,Winter,True,1.17906,una muy mala imitación. no es el original y me molesta que me hagan perder tiempo,False
ORD433425,ID4735922450,2022-07-14,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1)]",12110,48.57,-37.805583,144.9490278,0,Winter,False,0.80784,liars can't get ahold of anybody to help me fix it because two different carriers told me different things wrong with one of the phones.it's been two months and i'm still using my broken phone.,False
ORD290941,ID0579993932,2022-09-19,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 2), ('pearTV', 2)]",21980,80.795,-37.8043312,144.9386845,0,Spring,False,1.18577,works great and easy to set up!,False
ORD172453,ID6221450548,2022-07-13,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",26790,58.718,-37.8088494,144.9836111,25,Winter,True,1.02996,"style and performance an attractive phone, takes photos that will always receive complements. the battery seems to outlast all my friend's i phones.",True
ORD087229,ID6167417946,2022-08-09,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",28900,46.604,-37.81417020000001,144.9630544,25,Winter,True,0.75432,"pésimo producto a los 6 meses me toco cambiar display, se recalentaba la batería, me toco cambiar también, hasta que al final se dañó. pésimo",False
ORD368079,ID4716795464,2022-07-01,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('iStream', 1)]",15220,32.277,-37.81875720000001,144.9532392,50,Winter,False,0.86781,"i love this phone i love this phone, it is fast and reliable. seller gave me exactly what was described. phone is basically brand new. i would definitely buy my next phone from this seller.",True
ORD354752,ID0282825744,2022-11-03,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,79.154,-37.8024255,144.95339199999995,25,Spring,True,1.26908,five stars arrived in secured packaging. added it to the straight talk network in 30 minutes phone works fine,True
ORD431504,ID0248746678,2022-06-21,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",8060,60.15,-37.8154662,144.9916158,0,Winter,True,0.68696,"not happy. the phone stopped working mysteriously after a few weeks of use, the screen is completely black. the phone did not charge from the moment i recieved it. i had to buy a seperate battery charger to use it which added $40 to my expenses. i have vowed to never shop online again.",False
ORD041844,ID4353912834,2022-02-01,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 2)]",18400,52.561,-37.8209865,145.0135975,50,Summer,True,2.02611,best cost benefit ever it's been 2 months now with this cellphone and i just can say it's a piece of art 5/5.,True
ORD056894,ID0277362770,2022-09-08,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",8135,91.214,-37.8113389,145.00858190000002,0,Spring,True,1.18353,"i've had to do six factory data resets i've had this phone for just little over a year. avoid this phone if you can. so far i've had to do six factory data resets. luckily i'll be able to afford a universe s9 next week so i will be upgrading. this phone is really bad through, avoid if you can.",False
ORD440195,ID1889198841,2022-03-31,Nickolson,"[('iStream', 2), ('Universe Note', 2)]",7200,47.415,-37.81922,144.96825,25,Autumn,False,0.1339,good value prior contact list had to be deleted one at a time. otherwise satisfied.,True
ORD486673,ID3215192039,2022-01-26,Thompson,"[('iStream', 1), ('pearTV', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",15810,66.569,-37.8082365,144.9473397,25,Summer,True,0.49445,"i purchased the inferno tablet to temporarily replace an ipad and an lg tablet that were destroyed. my 7-year-old won't put it down--he can play all his favorite games, read candle books, and watch youtube videos (as long as he has wi-fi access). it's holding up well. good price.",True
ORD145829,ID1982329495,2022-11-02,Bakers,"[('Universe Note', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",18300,38.148,-37.8022278,144.9905989,50,autumn,False,0.95594,"excellent product. easy to use, large screen makes watching movies and reading easier.",True
ORD033677,ID6167289289,2022-10-06,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",7200,77.349,-37.8097466,144.9637581,25,Spring,True,1.10892,good cellphone this cellphone is good,True
ORD104583,ID0781154613,2022-09-21,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,104.552,-37.8016961,144.9436348,0,Spring,True,1.25871,five stars works fine,True
ORD361947,ID2269259844,2022-09-12,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,33.143,-37.8237365,144.9562542,50,Spring,False,1.30179,this phone sucks it never enough memorie it has problems answering and ... this phone sucks it never enough memorie it has problems answering and ending calls. never again will i buy this phone,False
ORD497653,ID6167441060,2022-11-20,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Toshika 750', 2), ('iStream', 1)]",22635,75.988,-37.8133019,144.96281480000005,0,Spring,False,0.83551,"fantastic phone this is one gorgeous phone. except for being slippery, it is almost the perfect smart phone...",True
ORD075649,ID0702375979,2022-12-04,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 1)]",14220,70.083,-37.8072282,144.9424879,25,Summer,True,0.7278,excellent phone excellent android. just as i expected.,True
ORD062872,ID3240572178,2022-01-14,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",19275,51.092,-37.8054934,144.92967130000005,50,Summer,True,1.72623,"just a phone it works ok only came with the phone nothing else no booklet ,no ear piece.no glass shield",True
ORD297281,ID0310727772,2022-07-23,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,59.832,-37.8100335,144.93596000000005,25,Winter,True,1.0202,universe s4 great phone! olivia makes fabulous products. it is basically my computer in my pocket. the camera is better than previous models.,True
ORD265109,ID0371967853,2022-06-02,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 2)]",18910,33.52,-37.8070036,144.96958759999995,50,Winter,False,1.29033,works well great phone sometimes it take a little while for the camera to work but everything else is awesome!,True
ORD042789,ID6167489425,2022-08-30,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Thunder line', 2)]",20900,25.256,-37.8111047,144.95876130000005,50,Winter,False,1.04299,one star retail package was a little damage &phone quality okay,False
ORD318673,ID0356453318,2022-05-16,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",17885,64.025,-37.806349,144.9881407,0,Autumn,False,0.74417,"bought refurbished note 8 the description said refurbished, but it looked brand new. no scratches or marks. great buy!!!",True
ORD093826,ID4283908894,2022-04-22,Nickolson,"[('Universe Note', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",12400,48.416,-37.8125122,144.974308,25,Autumn,True,0.79592,"check one, two. test one, two. the microphone stopped working after one week.",False
ORD350227,ID0312718904,2022-02-09,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",9350,48.865,-37.8041522,144.9624688,25,Summer,False,1.6535,i can't figure out how to use without switching out the hd1 plugs continuously .,False
ORD253150,ID4893628994,2022-08-16,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,80.907,-37.8114234,144.92921930000003,0,Winter,True,1.57591,"great phone until i dropped it great phone until i dropped it. fast, clean, decent price. no bloatware, unless you count some of the lucent stuff like the hand motions and the lucent version of siri. both of which i found useful, especially the shake for flashlight.",True
ORD480887,ID2975244178,2022-03-17,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",14720,26.645,-37.7994496,144.95963830000005,50,Autumn,False,1.8409,no longer compatible. i received this phone yesterday. took it to the verizon corporate store today and was advised that this model is no longer compatible with verizon.,False
ORD302278,ID1458422309,2022-04-06,Bakers,"[('Thunder line', 1), ('Toshika 750', 1), ('pearTV', 1), ('iAssist Line', 1)]",15035,51.582,-37.8167464,145.00923909999997,25,Autumn,False,1.44291,"phabulous i've only had it a day but i can say that i should have gotten this phone the day it came out! great size, picture, sound, speed and look! thank you olivia!",True
ORD257656,ID4326586210,2022-03-02,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Thunder line', 1)]",19110,65.229,-37.8142526,144.96309230000003,0,Autumn,False,0.74582,awesome phone was just as described and delivered next day!,True
ORD049956,ID0145235237,2022-04-12,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",25890,50.434,-37.8158783,144.9593639,25,Autumn,False,0.94549,gave this to my wife for christmas. upgraded from the original candle. she thoroughly enjoys it.,True
ORD392770,ID1877472366,2022-09-12,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('pearTV', 2), ('Olivia x460', 2)]",23860,82.288,-37.8020368,144.9605388,0,Spring,False,1.67491,five stars works perfect,True
ORD152040,ID0294629867,2022-10-30,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",9660,72.829,-37.81659000000001,144.97150109999995,25,Spring,True,0.28146,"love it and glad to have it love it and glad to have it, the i-phone i had cannot compare to the olivia phone, it is wonderful",True
ORD094342,ID6097143764,2022-03-07,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1)]",15920,48.69,-37.8031671,145.00420369999995,25,Autumn,False,1.09567,"i really have enjoyed it.  changing the directv channels, plays iheartradio and pandora , adjusts the ac thermostat and turns the living room lights and outside lights.",True
ORD134921,ID0844417606,2022-01-26,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 1)]",12260,93.998,-37.8201966,144.9462139,0,Summer,True,0.84085,"as good as s10 im guessing, great camera great camera",True
ORD199943,ID0243097148,2022-08-30,Nickolson,"[('Thunder line', 2), ('pearTV', 2)]",16980,60.799,-37.82223610000001,144.96774319999997,0,Winter,False,0.43538,deal my almost 3 year old s2 finally took a dump and this s4 was only a penny... it was an easy choice. only issue i have is i am on the garbage sprint network.,True
ORD207829,ID6167266586,2022-01-27,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Thunder line', 1), ('Toshika 750', 2)]",18020,59.109,-37.811351,144.9647781,0,Summer,False,0.90908,"missing components received i phone charging cord no olivia cord in box, no us adapter for intl electrical plug. the past ( 5 intl phones) all came with adapter for north american electrical outlets. please send along and then we can have 4.5 stars. thanks, k.",False
ORD322869,ID0472236193,2022-07-19,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600,69.314,-37.8010949,144.9669399,0,Winter,True,1.96155,deal stopper no removable battery. that is all.,False
ORD060808,ID5301568583,2022-04-23,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",13710,78.673,-37.8087625,144.9422436,0,Autumn,True,0.60794,love the shipped right away. love the phone,True
ORD155817,ID2798330940,2022-07-17,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",6105,46.292,-37.8176728,144.969795,25,Winter,False,0.10487,five stars it is an excellent phone. i am very pleased with their performance. very good price - quality.,True
ORD012777,ID2927793638,2022-01-22,Bakers,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,58.766,-37.8223459,144.99850700000005,25,Summer,False,1.40459,five stars awesome 👏✊👍,True
ORD354749,ID2302316259,2022-06-01,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,58.863,-37.8111455,144.97851619999997,25,Winter,True,1.14422,great service quick delivery and order received as expected.,True
ORD444090,ID0591277868,2022-11-07,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",6060,52.675,-37.82389050000001,144.9568074,50,Spring,True,1.26617,"it was purchased in very good condition and it looked brand new phone arrived as promised. it was purchased in very good condition and it looked brand new! the sides of the screen don't seem to work as well as the rest, but overall i am very satisfied with the purchase ...",True
ORD466468,ID0312718318,2022-03-23,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",10040,50.648,-37.803356,144.9618828,25,Autumn,False,1.66528,this phone is amazing excellent,True
ORD225710,ID0703556751,2022-07-29,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 2)]",20650,38.782,-37.8066885,144.956051,50,Winter,True,1.03336,olivia came when said would ship. product was brand new. very pleased.,True
ORD288611,ID2455200662,2022-04-02,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15705,48.069,-37.8082901,144.9535219,25,Autumn,True,0.74842,phone is not properly advertised this product is advertised as a sprint phone going to have sprint tell me they have to review for 72 hours to see if they can get it on. that bad biz. if it don't work will be returning,False
